Chr,Gene,nSNPs,nSims,Start,Stop,Test,Pvalue,Best-SNP,SNP-pvalue
2,ADAM23,775,1e+06,207308367,207485854,2601.89992917521,9.99999000001e-07,rs1921667,4.87909999999994e-07
2,AHCTF1P1,33,1e+06,162355577,162364413,162.726952864117,9.99999000001e-07,rs62187567,7.40797999999998e-11
2,CAD,121,1e+06,27440257,27466654,971.296590364736,9.99999000001e-07,rs62130680,1.17951000000003e-11
2,DNAJC5G,21,1e+06,27498288,27504296,154.07024423336,9.99999000001e-07,rs4665961,6.62369000000015e-11
2,FAHD2A,42,1e+06,96068447,96078879,124.337066110713,9.99999000001e-07,rs548551124,3.11630999999992e-05
2,KCNK3,147,1e+06,26915580,26954066,5373.89639538747,9.99999000001e-07,rs1275977,2.36646000000048e-55
2,LINC01122,2347,1e+06,58747887,59290901,7197.56284628728,9.99999000001e-07,rs6741951,1.21255000000002e-08
2,LOC646736,156,1e+06,227007509,227044778,924.593856477611,9.99999000001e-07,rs6713510,3.03249e-11
2,MERTK,682,1e+06,112656190,112786945,5454.09606830452,9.99999000001e-07,rs17174870,1.88459999999998e-09
2,MPV17,37,1e+06,27532359,27545969,280.19843637619,9.99999000001e-07,rs62130714,2.22024000000003e-11
2,PKP4,1148,1e+06,159313475,159537940,6734.50518848362,9.99999000001e-07,rs3771612,1.59027000000002e-08
2,PREB,19,1e+06,27353624,27357542,111.140448260305,9.99999000001e-07,rs11695641,1.79299999999999e-06
2,PSMD14,348,1e+06,162164785,162268228,1711.72025882451,9.99999000001e-07,rs12467117,2.32723000000004e-08
2,QPCT,177,1e+06,37571752,37600465,896.221717216565,9.99999000001e-07,rs3815555,6.21698999999994e-07
2,SLC30A3,27,1e+06,27477439,27485960,241.251734253718,9.99999000001e-07,rs11693052,6.76721999999991e-10
2,SLC38A11,291,1e+06,165754708,165812035,1791.12558958906,9.99999000001e-07,rs16849922,2.54818000000003e-10
2,SLC4A10,1643,1e+06,162480844,162841786,20455.7139086787,9.99999000001e-07,rs116099394,1.25199e-16
2,TBR1,19,1e+06,162272619,162281573,167.119203217964,9.99999000001e-07,rs55732192,4.47075000000002e-10
2,TCF23,10,1e+06,27371944,27375819,110.786348647947,9.99999000001e-07,rs1275509,2.78323999999995e-09
2,TEX41,1493,1e+06,145425533,145834291,6712.00365569375,9.99999000001e-07,rs55944332,2.90536000000012e-12
2,TNS1,748,1e+06,218664511,218808796,2694.2378756646,9.99999000001e-07,rs1063281,8.08723e-07
2,TRIM54,73,1e+06,27505296,27530307,744.336754199191,9.99999000001e-07,rs6760868,3.61993000000027e-12
3,C3orf18,35,1e+06,50595455,50608458,222.131587989658,9.99999000001e-07,rs113014003,7.71152000000013e-06
3,DAG1,217,1e+06,49506135,49573051,1526.96597822811,9.99999000001e-07,rs4625,2.07672999999995e-07
3,DALRD3,22,1e+06,49052920,49058504,121.487103877041,9.99999000001e-07,rs199627545,1.89307999999998e-07
3,HRH1,675,1e+06,11178778,11304939,2589.00286892758,9.99999000001e-07,rs346087,2.67079000000003e-09
3,IP6K1,191,1e+06,49761727,49823973,1574.4971575383,9.99999000001e-07,rs3206653,8.59686000000016e-10
3,RARRES1,167,1e+06,158414896,158450275,1180.44697195389,9.99999000001e-07,rs73156490,1.37167000000001e-07
3,SGOL1,139,1e+06,20202084,20227724,1051.57092497104,9.99999000001e-07,rs9849205,2.66857999999999e-08
3,SKIL,174,1e+06,170075472,170114637,1340.07740611815,9.99999000001e-07,rs1511174,3.72838e-07
3,SLC4A7,571,1e+06,27414211,27525911,7647.72326592131,9.99999000001e-07,rs59117696,4.62701000000008e-15
3,VGLL4,1003,1e+06,11597540,11762242,3773.06476084973,9.99999000001e-07,rs1000010,4.85289000000004e-11
3,XIRP1,30,1e+06,39224705,39234085,181.797959990149,9.99999000001e-07,rs2271487,3.22380999999996e-08
3,AMT,12,1e+06,49454210,49460111,161.888829917173,9.99999000001e-07,rs11922013,7.46603000000006e-07
3,ATG7,1226,1e+06,11314009,11599139,10953.5146796016,9.99999000001e-07,rs2574698,3.61743000000043e-12
3,BSN,333,1e+06,49591921,49708982,2526.33929566345,9.99999000001e-07,rs36116071,3.46824999999993e-10
3,CACNA1D,1458,1e+06,53529075,53846492,6954.17093728211,9.99999000001e-07,rs3821843,4.06912000000006e-11
3,CDC25A,88,1e+06,48198667,48229801,585.088503515553,9.99999000001e-07,rs3731489,1.71191000000001e-08
3,CDHR4,28,1e+06,49828166,49837254,217.949962637171,9.99999000001e-07,rs61745903,7.84838000000006e-10
3,CHDH,162,1e+06,53850323,53880420,986.672264468342,9.99999000001e-07,rs9836592,1.40935000000003e-10
3,CSRNP1,58,1e+06,39183341,39195102,289.626475170397,9.99999000001e-07,rs1274962,1.51691e-08
3,DPH3,44,1e+06,16298567,16306496,363.398108023862,9.99999000001e-07,rs842255,3.22032999999998e-06
3,GPX1,4,1e+06,49394608,49395791,53.0736430045345,9.99999000001e-07,rs1800668,9.14766000000005e-07
3,IL12A-AS1,1716,1e+06,159631189,159924879,5946.51262796453,9.99999000001e-07,rs10513547,8.08946999999986e-06
3,KAT2B,678,1e+06,20081523,20195896,4474.45972835168,9.99999000001e-07,rs3828349,2.36336000000003e-10
3,KIAA2018,118,1e+06,113367232,113415493,968.882968771822,9.99999000001e-07,rs73226528,1.56135000000001e-09
3,LAMB2,30,1e+06,49158546,49170599,115.103043646342,9.99999000001e-07,rs34759087,2.11700000000004e-06
3,LOC100996447,124,1e+06,158263008,158288855,905.550675927811,9.99999000001e-07,rs6441207,1.43224999999996e-08
3,MST1,10,1e+06,49721379,49726196,78.9979860114081,9.99999000001e-07,rs3020779,1.07481000000003e-05
3,NAA50,85,1e+06,113435306,113465120,672.439282121171,9.99999000001e-07,rs2566970,2.80686000000004e-07
3,NEK10,837,1e+06,27257096,27410912,7849.23488201059,9.99999000001e-07,rs9870054,1.19895000002881e-13
3,NME6,27,1e+06,48335588,48342848,353.829069879789,9.99999000001e-07,rs1134867,4.13875999999997e-09
3,PPM1L,1339,1e+06,160473995,160788817,6527.37609854505,9.99999000001e-07,rs12690576,9.17635000000009e-09
3,RHOA,176,1e+06,49396578,49449526,1086.63204455247,9.99999000001e-07,rs34071734,3.42027000000002e-10
3,RNF123,118,1e+06,49726949,49758962,836.983052213925,9.99999000001e-07,rs35620248,3.58830999999995e-10
3,RYK,389,1e+06,133875977,133969586,2718.4021796623,9.99999000001e-07,rs4280635,2.69153000000024e-12
3,SPINK8,74,1e+06,48348335,48369831,1227.82509659084,9.99999000001e-07,rs4130995,4.48508000000011e-09
3,TRAIP,76,1e+06,49866027,49893992,632.166453144284,9.99999000001e-07,rs35357848,9.91722000000001e-07
3,UBA7,25,1e+06,49842637,49851391,125.042642361547,9.99999000001e-07,rs11400401,1.58594999999998e-06
3,ZNF589,86,1e+06,48282595,48312479,860.813598221165,9.99999000001e-07,rs3937,1.96884000000002e-08
4,CLOCK,645,1e+06,56294067,56413076,5020.86271653773,9.99999000001e-07,rs6828474,1.53363000000004e-07
4,ELOVL6,817,1e+06,110970228,111119820,2652.16156736824,9.99999000001e-07,rs78161576,3.90112999999997e-07
4,FGF5,125,1e+06,81187741,81212171,2511.57530687736,9.99999000001e-07,rs567528190,8.44890000000022e-48
4,GUCY1A3,369,1e+06,156587861,156658214,6972.28990548676,9.99999000001e-07,rs72689147,8.14892000000063e-30
4,LEF1,451,1e+06,108968700,109090112,2393.6758873743,9.99999000001e-07,rs71590201,1.55528999999998e-08
4,LEF1-AS1,35,1e+06,109088680,109097586,180.29825969012,9.99999000001e-07,rs61399930,1.69902999999998e-07
4,NMU,197,1e+06,56461395,56502865,1944.82807501896,9.99999000001e-07,rs55893990,1.43568999999997e-09
4,USP38,142,1e+06,144106069,144145027,2611.24254422819,9.99999000001e-07,rs4690777,1.51530000000924e-13
4,ARAP2,720,1e+06,36067619,36245979,3784.56929386394,9.99999000001e-07,rs6836152,1.51276e-07
4,EDNRA,223,1e+06,148402068,148466106,2506.36282271864,9.99999000001e-07,rs192190120,1.19674000000422e-12
4,ENPEP,317,1e+06,111397228,111484493,2841.13012167615,9.99999000001e-07,rs6533524,2.29509000000004e-16
4,GUCY1B3,229,1e+06,156680124,156728794,1766.37507949845,9.99999000001e-07,rs3839143,1.05778999999999e-15
4,PCDH18,62,1e+06,138440073,138453629,365.502267710695,9.99999000001e-07,rs9286351,1.52111000000003e-09
4,SLAIN2,389,1e+06,48343612,48428215,2579.18133364782,9.99999000001e-07,rs6829457,7.05130999999995e-08
4,THAP9-AS1,22,1e+06,83814604,83822069,178.243517905888,9.99999000001e-07,rs4302451,1.96793000000004e-06
4,TMEM165,141,1e+06,56262079,56292342,748.07630698627,9.99999000001e-07,rs56139168,2.03925e-07
5,ERAP1,383,1e+06,96096513,96149848,3966.23855816999,9.99999000001e-07,rs695965,7.06806000312777e-14
5,HTR4,936,1e+06,147830594,148034090,4484.7590806317,9.99999000001e-07,rs9763488,1.05228000000002e-10
5,NPR3,389,1e+06,32710742,32791830,2975.17300352002,9.99999000001e-07,rs34653545,3.33657000000021e-24
5,TRIM36,251,1e+06,114460458,114516243,1712.73541316714,9.99999000001e-07,rs1990896,2.25922999999999e-09
5,CPEB4,281,1e+06,173315330,173387313,2229.86641713929,9.99999000001e-07,rs72812817,1.05985999999998e-07
5,ERAP2,299,1e+06,96211643,96255406,4315.90620719038,9.99999000001e-07,rs4869316,4.66982000000006e-11
5,FBN2,1166,1e+06,127593600,127873735,16533.5016185612,9.99999000001e-07,rs6860901,9.20450000000025e-27
5,LOC101927697,494,1e+06,157747711,157836781,8898.85582360888,9.99999000001e-07,rs1952651,1.10661999999999e-19
5,PRDM6,560,1e+06,122424840,122523745,4218.49584987727,9.99999000001e-07,rs10077410,1.75631000611982e-14
5,PRELID1,15,1e+06,176730762,176733960,120.870676930579,9.99999000001e-07,rs28362590,1.53192999999997e-07
5,RAB24,8,1e+06,176728190,176730745,72.6133921854801,9.99999000001e-07,rs28419182,5.08288000000003e-08
5,REEP2,38,1e+06,137774689,137782658,288.083798048579,9.99999000001e-07,rs982085,1.85315e-08
5,SRFBP1,336,1e+06,121297655,121364295,1696.45619257428,9.99999000001e-07,rs140803937,4.61285999999991e-07
5,TERT,170,1e+06,1253286,1295162,637.166915792848,9.99999000001e-07,rs2853676,1.76521999999995e-08
6,ABCC10,100,1e+06,43395291,43418163,600.670272901733,9.99999000001e-07,rs2794264,1.98568000000003e-08
6,AGPAT1,36,1e+06,32135982,32145888,288.591747605826,9.99999000001e-07,rs1061808,1.93642000000618e-13
6,AIF1,10,1e+06,31582993,31584798,157.148547866926,9.99999000001e-07,rs2844475,2.55623000006143e-13
6,BAG6,70,1e+06,31606804,31620477,740.255597230388,9.99999000001e-07,rs1077394,5.11210999999995e-15
6,BTN2A2,85,1e+06,26383323,26395100,519.466464698355,9.99999000001e-07,rs9461249,1.06565999999999e-06
6,CCHCR1,202,1e+06,31110215,31126015,1663.5627804407,9.99999000001e-07,rs3130497,1.80135999999997e-12
6,CYP21A2_2,26,1e+06,32006092,32009447,133.917817031142,9.99999000001e-07,rs6463,5.91424999999996e-09
6,DCDC2,1326,1e+06,24171982,24383520,5780.29443362821,9.99999000001e-07,rs1277190,9.75349000000015e-09
6,EHMT2,100,1e+06,31847535,31865484,454.448965719804,9.99999000001e-07,rs115884658,4.98632000000002e-08
6,GPSM3,21,1e+06,32158542,32163300,127.751354088782,9.99999000001e-07,rs3096688,1.92221000047822e-14
6,LST1,23,1e+06,31553955,31556686,132.323060776071,9.99999000001e-07,rs2256965,6.57052000000152e-13
6,LTA,13,1e+06,31539875,31542100,216.682757235223,9.99999000001e-07,rs909253,3.61726e-10
6,MICB,246,1e+06,31462657,31478901,5117.44824208117,9.99999000001e-07,rs28703977,1.29448999999999e-17
6,NCOA7,538,1e+06,126102306,126253176,3799.24652953961,9.99999000001e-07,rs6918791,1.36962001415206e-14
6,NFKBIL1,89,1e+06,31514627,31526606,716.244453358538,9.99999000001e-07,rs2516383,1.33352000000092e-12
6,POU5F1,72,1e+06,31132113,31138470,694.692627048133,9.99999000001e-07,rs3130503,1.60990000000002e-11
6,PPT2,46,1e+06,32121228,32131458,306.913010592327,9.99999000001e-07,rs3134950,1.77705000002045e-13
6,SLC44A4,101,1e+06,31830969,31846823,860.763616397351,9.99999000001e-07,rs9267658,7.28132000000013e-10
6,STK19_1,57,1e+06,31938951,31949223,320.350375516999,9.99999000001e-07,rs6941112,6.10085e-10
6,TAP2,194,1e+06,32789609,32806600,1416.40945610096,9.99999000001e-07,rs73410789,4.79622999999998e-13
6,TNXB_2,327,1e+06,32008931,32077151,1784.85178751893,9.99999000001e-07,rs3096695,2.19129000000002e-11
6,AGER,24,1e+06,32148744,32152099,171.020133302455,9.99999000001e-07,rs1800684,7.17629000000001e-12
6,ATF6B,47,1e+06,32083044,32096017,158.372401562908,9.99999000001e-07,rs2228628,5.32401999999988e-09
6,ATP6V1G2,18,1e+06,31512227,31514625,152.236497885816,9.99999000001e-07,rs2071594,1.05609000000033e-13
6,ATP6V1G2-DDX39B,137,1e+06,31497995,31514625,1785.53959330824,9.99999000001e-07,rs2523504,3.29913000196093e-14
6,BTN3A1,89,1e+06,26402464,26415444,802.604742061423,9.99999000001e-07,rs10946822,3.91741999999997e-06
6,BTN3A3,64,1e+06,26440699,26453643,383.638002585833,9.99999000001e-07,rs1057923,3.98528999999995e-06
6,C6orf10,971,1e+06,32260474,32339689,8634.30988908231,9.99999000001e-07,rs742697,1.16611e-10
6,CDSN,57,1e+06,31082864,31088252,763.398868141175,9.99999000001e-07,rs3130981,7.44561000000026e-15
6,CFB,36,1e+06,31913720,31919861,167.260044871376,9.99999000001e-07,rs4151657,1.27429999999998e-10
6,CRIP3,7,1e+06,43273210,43276530,186.408465497123,9.99999000001e-07,rs2254303,1.61324000000057e-12
6,CSNK2B,20,1e+06,31633656,31637847,170.65417650606,9.99999000001e-07,rs3117578,3.57520000000005e-10
6,DDAH2,19,1e+06,31694816,31698039,109.621394480744,9.99999000001e-07,rs9267551,7.07034000000013e-10
6,DDX39B,137,1e+06,31497995,31514625,1785.53959330824,9.99999000001e-07,rs2523504,3.29913000196093e-14
6,HCG26,19,1e+06,31439005,31440185,259.789406539053,9.99999000001e-07,rs14597,4.11083000000008e-08
6,HFE,39,1e+06,26087508,26095469,293.965983475771,9.99999000001e-07,rs2032451,2.11786999999999e-16
6,HIST1H2BK,31,1e+06,27106071,27114637,169.295541055019,9.99999000001e-07,rs12205921,1.52862000000003e-05
6,HIVEP2,830,1e+06,143072603,143266338,4514.23914224382,9.99999000001e-07,rs198645,1.49589000000002e-12
6,HLA-C,14,1e+06,31236525,31239913,90.7492482105974,9.99999000001e-07,rs1065711,3.19374e-11
6,HLA-DOB,52,1e+06,32780539,32784825,402.991543050112,9.99999000001e-07,rs2071479,2.92685000080355e-14
6,HLA-DQA1,17,1e+06,32605182,32611429,280.429496497689,9.99999000001e-07,rs9272962,1.69590000000003e-10
6,HLA-DQB1,162,1e+06,32627240,32634466,2045.94491962323,9.99999000001e-07,rs9273410,9.49947999999987e-11
6,HLA-DRA,73,1e+06,32407618,32412826,580.255795519112,9.99999000001e-07,rs6911419,8.58559000000016e-09
6,HSPA1L,28,1e+06,31777395,31782835,137.250148158447,9.99999000001e-07,rs2075800,6.41282999999984e-09
6,IRAK1BP1,118,1e+06,79577260,79610683,1874.59951702859,9.99999000001e-07,rs2321895,9.08866000000006e-17
6,LOC100507547,6,1e+06,32120578,32122142,86.0022834526256,9.99999000001e-07,rs1053924,8.66563000300451e-14
6,LSM2,48,1e+06,31765168,31774761,185.860054408632,9.99999000001e-07,rs1150748,4.88314999999992e-09
6,LY6G5B,11,1e+06,31638727,31640227,85.2959340304854,9.99999000001e-07,rs3131377,8.93429000000001e-10
6,MCCD1,23,1e+06,31496738,31498008,381.434185329313,9.99999000001e-07,rs3130055,5.45507000473449e-14
6,MUC22,466,1e+06,30973728,31003179,2709.07106928646,9.99999000001e-07,rs3094672,4.80895000000002e-09
6,NOTCH4,205,1e+06,32162619,32191844,2097.7742325513,9.99999000001e-07,rs3130293,1.01205000740512e-14
6,PBX2,28,1e+06,32152509,32157963,146.444191835607,9.99999000001e-07,rs142133022,2.23603999999997e-09
6,PHIP,512,1e+06,79644135,79788011,7250.94314350104,9.99999000001e-07,rs9352691,4.54882999999998e-17
6,PLEKHG1,1459,1e+06,150920998,151164799,6940.74513044251,9.99999000001e-07,rs17080102,3.90390999999949e-24
6,PPT2-EGFL8,74,1e+06,32121775,32136062,371.418363312468,9.99999000001e-07,rs3134950,1.77705000002045e-13
6,PRRC2A,114,1e+06,31588449,31605554,991.284569177741,9.99999000001e-07,rs2260051,7.91225000000009e-15
6,PRRT1,4,1e+06,32116139,32119720,42.3631268408643,9.99999000001e-07,rs114334832,9.49751999999979e-09
6,PSORS1C1,295,1e+06,31082607,31107869,2527.29140685361,9.99999000001e-07,rs3131004,6.31829999999991e-16
6,PSORS1C3,65,1e+06,31141511,31145676,1087.87269855719,9.99999000001e-07,rs3094189,4.63234000006386e-13
6,SLC17A3,135,1e+06,25845327,25874471,1696.59043132418,9.99999000001e-07,rs62394299,6.32557000000016e-15
6,SLC22A7,23,1e+06,43265997,43273276,278.784551653957,9.99999000001e-07,rs2270860,2.03750999999999e-16
6,SNORA38,2,1e+06,31590855,31590987,51.9320675948843,9.99999000001e-07,rs2736172,1.51670000000007e-12
6,TCF19,40,1e+06,31126302,31131992,390.638244596414,9.99999000001e-07,rs9263788,1.58562e-11
6,TRIM38,108,1e+06,25962916,25987557,527.482083333674,9.99999000001e-07,rs72832602,3.29837e-15
6,ZNF318,99,1e+06,43303807,43337181,926.833762103641,9.99999000001e-07,rs7692,2.88204e-17
7,GTF2IRD2_1,23,1e+06,74210482,74267872,136.101774690846,9.99999000001e-07,rs707394,5.25363999999995e-07
7,HOXA10,28,1e+06,27210209,27219880,345.061195325853,9.99999000001e-07,rs116405758,3.47376000000012e-15
7,HOXA3,68,1e+06,27145808,27166639,876.66372603362,9.99999000001e-07,rs61384251,1.00577000000001e-18
7,HOXA-AS3,63,1e+06,27179982,27195547,876.741463828616,9.99999000001e-07,rs11983200,7.14003000000011e-21
7,KCNH2,142,1e+06,150642043,150675402,1463.32300403051,9.99999000001e-07,rs3807370,4.75554e-20
7,NOS3,96,1e+06,150688143,150711687,2000.54702634197,9.99999000001e-07,rs3918226,1.77215000000019e-60
7,PMS2P5_2,31,1e+06,74306886,74336166,161.853079229421,9.99999000001e-07,rs368033883,7.77249000000011e-07
7,REPIN1,25,1e+06,150065878,150071133,306.568042005487,9.99999000001e-07,rs17173702,1.67961999999998e-09
7,RSPH10B_1,36,1e+06,5965776,6010314,92.4670848983981,9.99999000001e-07,rs543414751,2.43191999999996e-05
7,RSPH10B2_1,36,1e+06,5965776,6010314,92.4670848983981,9.99999000001e-07,rs543414751,2.43191999999996e-05
7,SNX10,452,1e+06,26331514,26413949,4653.57739824741,9.99999000001e-07,rs4563785,2.42382000000007e-15
7,TAX1BP1,343,1e+06,27778991,27869386,2527.66475717241,9.99999000001e-07,rs118164901,1.38516000000206e-14
7,ASIC3,19,1e+06,150745378,150749843,85.1475779399297,9.99999000001e-07,rs62001896,2.28364999999998e-09
7,ATG9B,51,1e+06,150709296,150721586,370.174058112511,9.99999000001e-07,rs3918239,4.18408000000001e-19
7,C1GALT1,568,1e+06,7222245,7288280,5233.36910508291,9.99999000001e-07,rs4724960,1.42824000000148e-12
